date,coin,price,volume,market_cap
2024-12-23T00:00:00Z,BITCOIN,95094.27394862173,44619017105.36954,1884599149192.4587
2024-12-24T00:00:00Z,BITCOIN,94644.91085464321,64937790292.61125,1874912975786.6604
2024-12-25T00:00:00Z,BITCOIN,98695.71400782601,49169088282.15742,1951173788529.116
2024-12-26T00:00:00Z,BITCOIN,99344.95417367229,33963749856.44743,1966481159354.1177
2024-12-27T00:00:00Z,BITCOIN,95678.31244565405,45049342388.18843,1894744251986.1084
2024-12-28T00:00:00Z,BITCOIN,94331.94727053077,41498540807.666954,1867708753554.924
2024-12-29T00:00:00Z,BITCOIN,95184.61945288602,22429850903.940086,1885556552231.4314
2024-12-30T00:00:00Z,BITCOIN,93663.44751964067,24065314499.502274,1854872605738.8086
2024-12-31T00:00:00Z,BITCOIN,92627.28213113277,57595164139.4709,1833188187477.531
2025-01-01T00:00:00Z,BITCOIN,93507.85874741491,45327464907.74362,1851839954625.13
2025-01-02T00:00:00Z,BITCOIN,94384.1761153871,23275007789.496334,1869193319140.2422
2025-01-03T00:00:00Z,BITCOIN,96852.14681235075,45157338602.617516,1917905016063.62
2025-01-04T00:00:00Z,BITCOIN,98084.34279280754,35721645948.10051,1942834829349.9563
2025-01-05T00:00:00Z,BITCOIN,98256.73876849933,20979035420.980793,1946611205641.351
2025-01-06T00:00:00Z,BITCOIN,98364.58946599838,20060293834.7155,1948339898718.8586
2025-01-07T00:00:00Z,BITCOIN,102229.39453189743,46111387334.46171,2024825178619.8228
2025-01-08T00:00:00Z,BITCOIN,96952.09886774956,60610257147.15405,1919133187081.3127
2025-01-09T00:00:00Z,BITCOIN,95016.71440989176,65790469838.34392,1885313354913.7239
2025-01-10T00:00:00Z,BITCOIN,92376.27578346101,65850881574.76184,1832933628117.9436
2025-01-11T00:00:00Z,BITCOIN,94736.6267420969,63433655716.757095,1876836759923.398
2025-01-12T00:00:00Z,BITCOIN,94559.55167224213,17836423168.41627,1874286243377.8525
2025-01-13T00:00:00Z,BITCOIN,94454.77089638807,19608932595.53299,1870314882306.9236
2025-01-14T00:00:00Z,BITCOIN,94456.3493746993,76328330233.31137,1870609367804.8223
2025-01-15T00:00:00Z,BITCOIN,96574.07768799194,51241728228.81719,1912603332624.1123
2025-01-16T00:00:00Z,BITCOIN,100313.15239828422,57637319739.543396,1986831430651.8647
2025-01-17T00:00:00Z,BITCOIN,100044.57926776377,50150102497.2729,1980935754458.284
2025-01-18T00:00:00Z,BITCOIN,104160.69358484233,69135117732.00064,2063854663834.0774
2025-01-19T00:00:00Z,BITCOIN,104334.61575724394,49416447749.13053,2067151195362.0425
2025-01-20T00:00:00Z,BITCOIN,101275.33714814208,72970313683.92325,2014842808849.5005
2025-01-21T00:00:00Z,BITCOIN,101764.90860170545,120158523166.88387,2017837068202.1384
2025-01-22T00:00:00Z,BITCOIN,106182.2368201815,95344290057.8965,2098829000928.49
2025-01-23T00:00:00Z,BITCOIN,103673.53509537787,55030669602.56557,2054288661793.9773
2025-01-24T00:00:00Z,BITCOIN,104067.60991206947,102455227371.20761,2062360759045
2025-01-25T00:00:00Z,BITCOIN,104835.19253555956,51418786362.7815,2076156720642.786
2025-01-26T00:00:00Z,BITCOIN,104796.04077738234,22740744964.719296,2077647817531.3406
2025-01-27T00:00:00Z,BITCOIN,102552.24874280207,20639818380.26942,2036324005947.406
2025-01-28T00:00:00Z,BITCOIN,101958.46953745594,93191643783.24739,2019295541213.5288
2025-01-29T00:00:00Z,BITCOIN,101313.11264498268,45780526813.56264,2007072201507.5273
2025-01-30T00:00:00Z,BITCOIN,103718.97939813645,47425401641.53094,2056581551171.7
2025-01-31T00:00:00Z,BITCOIN,104781.5135100103,42122570869.034325,2076760153260.6191
2025-02-01T00:00:00Z,BITCOIN,102382.39409722165,37187819228.35328,2028504133577.489
2025-02-02T00:00:00Z,BITCOIN,100674.78762544956,22827776122.48367,1996423711261.7268
2025-02-03T00:00:00Z,BITCOIN,97568.31653024875,59784234332.21204,1933691439792.2544
2025-02-04T00:00:00Z,BITCOIN,101466.8606657039,122163969235.23686,2011121374511.8835
2025-02-05T00:00:00Z,BITCOIN,98118.43921664466,73196693057.98114,1943535291172.1597
2025-02-06T00:00:00Z,BITCOIN,96582.88682919052,48848958931.79228,1912584628590.309
2025-02-07T00:00:00Z,BITCOIN,96635.41875332211,44462180396.172516,1915093756057.5637
2025-02-08T00:00:00Z,BITCOIN,96558.4563096667,57077722340.22422,1911296376425.356
2025-02-09T00:00:00Z,BITCOIN,96558.23762501091,20760850644.84597,1914211835440.1182
2025-02-10T00:00:00Z,BITCOIN,96548.57865379585,25457107581.051964,1913068773356.083
2025-02-11T00:00:00Z,BITCOIN,97399.98161383197,37054987393.57789,1930742951090.367
2025-02-12T00:00:00Z,BITCOIN,95739.97737079239,36454577154.5622,1898788887978.3252
2025-02-13T00:00:00Z,BITCOIN,97836.18856127483,47115618235.19051,1936842454813.9983
2025-02-14T00:00:00Z,BITCOIN,96561.6639990985,29084371910.690556,1914315097486.3862
2025-02-15T00:00:00Z,BITCOIN,97488.48148536457,32289906944.92862,1931656846871.4856
2025-02-16T00:00:00Z,BITCOIN,97569.95169430465,14215311318.346336,1934308378710.2861
2025-02-17T00:00:00Z,BITCOIN,96149.3484548204,13634794998.739267,1905012222220.3691
2025-02-18T00:00:00Z,BITCOIN,95776.15723852723,25324374113.08163,1898997753781.9536
2025-02-19T00:00:00Z,BITCOIN,95495.89153299287,38311133144.729355,1892702154844.508
2025-02-20T00:00:00Z,BITCOIN,96554.87156259285,27703222487.389572,1914337919659.5537
2025-02-21T00:00:00Z,BITCOIN,98384.31738240314,24175261969.81266,1950376106325.3228
2025-02-22T00:00:00Z,BITCOIN,96135.15541305285,42477472950.92155,1906058197506.3809
2025-02-23T00:00:00Z,BITCOIN,96564.15414290235,18464415570.762142,1915260330870.798
2025-02-24T00:00:00Z,BITCOIN,96327.46309127835,16643044374.983364,1909625674815.4763
2025-02-25T00:00:00Z,BITCOIN,91396.76686930266,45539703844.38777,1814176779160.4363
2025-02-26T00:00:00Z,BITCOIN,88755.7693356979,96742453402.56294,1759750360550.3337
2025-02-27T00:00:00Z,BITCOIN,83900.11496524839,69277430795.68657,1664314955447.7466
2025-02-28T00:00:00Z,BITCOIN,84709.14477847965,81960688217.70384,1679555320077.2097
2025-03-01T00:00:00Z,BITCOIN,84441.9012237131,80695237175.07367,1674754437110.342
2025-03-02T00:00:00Z,BITCOIN,86005.25629681018,30634474722.6359,1705564098300.8237
2025-03-03T00:00:00Z,BITCOIN,94261.53286538439,61859112550.80991,1868321705444.4878
2025-03-04T00:00:00Z,BITCOIN,86124.71418722175,68715362745.4567,1708198960874.3418
2025-03-05T00:00:00Z,BITCOIN,87310.80531078295,65863356680.42408,1731441668069.6523
2025-03-06T00:00:00Z,BITCOIN,90604.08098523637,51606642859.81411,1797706868227.531
2025-03-07T00:00:00Z,BITCOIN,90001.40087607042,47555759124.64708,1782785866811.654
2025-03-08T00:00:00Z,BITCOIN,86773.33597555371,63216440874.73251,1720436931689.2776
2025-03-09T00:00:00Z,BITCOIN,86142.9833586432,18809360803.37126,1708605516770.228
2025-03-10T00:00:00Z,BITCOIN,80751.13893300897,32013406240.51754,1602073794580.0344
2025-03-11T00:00:00Z,BITCOIN,78783.94057934263,49983692766.22745,1563547150147.7332
2025-03-12T00:00:00Z,BITCOIN,82799.1080292053,56404462275.083046,1642997419531.6057
2025-03-13T00:00:00Z,BITCOIN,83884.24578828987,41782186208.59073,1662502658717.542
2025-03-14T00:00:00Z,BITCOIN,81098.90052436228,32583592654.882656,1608477373718.186
2025-03-15T00:00:00Z,BITCOIN,83971.70916064628,28571483950.074646,1665725559905.8198
2025-03-16T00:00:00Z,BITCOIN,84391.69087647168,10761796127.312485,1674173293916.4658
2025-03-17T00:00:00Z,BITCOIN,82610.61750343916,21638031633.118767,1638672153483.722
2025-03-18T00:00:00Z,BITCOIN,84075.36559694471,19659366246.596867,1667799227887.438
2025-03-19T00:00:00Z,BITCOIN,82780.03048688271,24557570268.85276,1642578274105.806
2025-03-20T00:00:00Z,BITCOIN,86815.44109470697,33871216993.304657,1721565138141.278
2025-03-21T00:00:00Z,BITCOIN,84270.84358966233,27579127651.06656,1672550706502.8184
2025-03-22T00:00:00Z,BITCOIN,84009.532917822,18091004975.919056,1666749159154.2927
2025-03-23T00:00:00Z,BITCOIN,83793.30854192551,7771134681.982918,1662574363663.653
2025-03-24T00:00:00Z,BITCOIN,85787.70914901773,12617587530.619724,1702009594329.4495
2025-03-25T00:00:00Z,BITCOIN,87327.72969669085,27270889835.1835,1732715331970.134
2025-03-26T00:00:00Z,BITCOIN,87520.58391530563,30351832942.705593,1735368473904.4885
2025-03-27T00:00:00Z,BITCOIN,86960.8555491039,25522877558.700558,1724854479045.6724
2025-03-28T00:00:00Z,BITCOIN,87227.27158032371,24620445368.489468,1729729987159.4822
2025-03-29T00:00:00Z,BITCOIN,84359.46915506005,31674486232.097313,1673182800974.1038
2025-03-30T00:00:00Z,BITCOIN,82679.17255385047,16837439419.924389,1640665503855.1438
2025-03-31T00:00:00Z,BITCOIN,82356.38111183756,13428975108.070734,1633996304187.2593
2025-04-01T00:00:00Z,BITCOIN,82514.09365397849,30326148749.91535,1635076581047.3545
2025-04-02T00:00:00Z,BITCOIN,85237.5876052852,29172899851.734768,1690602036035.04
2025-04-03T00:00:00Z,BITCOIN,82526.4221526433,46332905657.77597,1637358764747.381
2025-04-04T00:00:00Z,BITCOIN,83163.98757387721,36594464539.14662,1652537223074.958
2025-04-05T00:00:00Z,BITCOIN,83852.00765399594,35647289400.47406,1664234880198.049
2025-04-06T00:00:00Z,BITCOIN,83595.88550177493,14910400035.531416,1656020067997.187
2025-04-07T00:00:00Z,BITCOIN,78211.48358199988,36140377231.68329,1555325260787.2627
2025-04-08T00:00:00Z,BITCOIN,79179.29226757778,82909748172.59216,1581407565278.352
2025-04-09T00:00:00Z,BITCOIN,76329.090356324,47812787635.22632,1515042499757.3254
2025-04-10T00:00:00Z,BITCOIN,82622.17029546302,87408220482.11568,1640567909122.172
2025-04-11T00:00:00Z,BITCOIN,79596.35732250768,41213520154.25157,1580023209138.0547
2025-04-12T00:00:00Z,BITCOIN,83439.28818043756,39813566443.76779,1655868880454.1702
2025-04-13T00:00:00Z,BITCOIN,85305.09728392666,22428929482.069122,1693600655371.0874
2025-04-14T00:00:00Z,BITCOIN,83600.82010054543,28731125717.934357,1658923208081.8682
2025-04-15T00:00:00Z,BITCOIN,84523.4524914945,33155578229.343513,1677843510120.269
2025-04-16T00:00:00Z,BITCOIN,83656.49248858042,25084671427.622566,1660749023283.0562
2025-04-17T00:00:00Z,BITCOIN,84105.77942167096,26948109141.803364,1670497569762.047
2025-04-18T00:00:00Z,BITCOIN,84930.90857600998,19323821375.14309,1686226810049.1836
2025-04-19T00:00:00Z,BITCOIN,84433.75017215389,9550691272.782005,1676373197914.5117
2025-04-20T00:00:00Z,BITCOIN,85126.66244301842,12635983530.804455,1690090596771.3958
2025-04-21T00:00:00Z,BITCOIN,85073.16544858096,12625843856.313684,1689008667806.3804
2025-04-22T00:00:00Z,BITCOIN,87452.04699068287,40070025414.28289,1735703747771.06
2025-04-23T00:00:00Z,BITCOIN,93576.16588573981,53841992235.36636,1858587811717.8286
2025-04-24T00:00:00Z,BITCOIN,93605.45230873208,39901515879.65954,1858660302322.256
2025-04-25T00:00:00Z,BITCOIN,93872.81422867288,30031246761.093452,1864298110563.3408
2025-04-26T00:00:00Z,BITCOIN,94773.11200643536,39336184715.04292,1882121595175.8462
2025-04-27T00:00:00Z,BITCOIN,94644.06637120107,15445392739.787264,1879131951239.1846
2025-04-28T00:00:00Z,BITCOIN,93809.33781968223,15926259371.057959,1862772247122.064
2025-04-29T00:00:00Z,BITCOIN,95030.60645474444,31913814736.53902,1887067388174.3481
2025-04-30T00:00:00Z,BITCOIN,94256.35946318062,25882629766.278946,1870818389258.4038
2025-05-01T00:00:00Z,BITCOIN,94235.75331048167,26541700309.366146,1871350362569.0933
2025-05-02T00:00:00Z,BITCOIN,96426.94522273027,30207566405.468834,1914884389769.3945
2025-05-03T00:00:00Z,BITCOIN,96855.5681343944,23276376191.483967,1923251765866.1472
2025-05-04T00:00:00Z,BITCOIN,95922.86842404422,13797554863.642815,1904894886394.57
2025-05-05T00:00:00Z,BITCOIN,94326.62048529249,14903122945.616686,1872812442453.0322
2025-05-06T00:00:00Z,BITCOIN,94758.8237105546,24086456278.203846,1882511286487.958
2025-05-07T00:00:00Z,BITCOIN,96854.53198815876,23348052607.071873,1923643840814.599
2025-05-08T00:00:00Z,BITCOIN,97026.49376966801,64376174032.08048,1927134557858.269
2025-05-09T00:00:00Z,BITCOIN,103076.27555512934,50020047720.65604,2047883753852.6929
2025-05-10T00:00:00Z,BITCOIN,102962.54045692299,40800894903.23446,2045046445523.5242
2025-05-11T00:00:00Z,BITCOIN,104630.8792994166,21558992540.042442,2077132539531.3464
2025-05-12T00:00:00Z,BITCOIN,103994.061616746,27389436049.454792,2065659960471.3655
2025-05-13T00:00:00Z,BITCOIN,102876.8304286011,43090605819.36596,2044347271866.1707
2025-05-14T00:00:00Z,BITCOIN,104184.49039270742,33861432519.50822,2069356072124.024
2025-05-15T00:00:00Z,BITCOIN,103594.42575090709,28398245846.798244,2057798367292.5637
2025-05-16T00:00:00Z,BITCOIN,103708.85136423641,31823340473.339912,2060142559914.034
2025-05-17T00:00:00Z,BITCOIN,103556.03493982446,25887953182.14765,2057725640290.0767
2025-05-18T00:00:00Z,BITCOIN,103212.36483885496,18950056010.479057,2050318521477.805
2025-05-19T00:00:00Z,BITCOIN,106030.6376831359,30744060179.802963,2104889720872.8306
2025-05-20T00:00:00Z,BITCOIN,105629.41580436694,43339734153.75087,2098485415895.0496
2025-05-21T00:00:00Z,BITCOIN,106786.71995834043,36393687094.25122,2121778617273.821
2025-05-22T00:00:00Z,BITCOIN,109665.86371625263,60722883113.84,2178838967665.505
2025-05-23T00:00:00Z,BITCOIN,111560.356938144,52218408239.45193,2214712145787.249
2025-05-24T00:00:00Z,BITCOIN,107216.66856870624,49251745837.96465,2131595896624.4407
2025-05-25T00:00:00Z,BITCOIN,107831.36374380375,27128230116.517162,2142540077685.2197
2025-05-26T00:00:00Z,BITCOIN,108861.81037744327,29652659665.048733,2163072841533.6133
2025-05-27T00:00:00Z,BITCOIN,109377.71513263129,27950577137.918888,2173059855839.4187
2025-05-28T00:00:00Z,BITCOIN,109068.45694901445,38978783508.88622,2167551887130.0073
2025-05-29T00:00:00Z,BITCOIN,107838.18431100152,29794278037.284946,2143342706888.307
2025-05-30T00:00:00Z,BITCOIN,105745.41660358038,38279231892.56757,2101348752694.3137
2025-05-31T00:00:00Z,BITCOIN,104010.91956242644,39680060337.610214,2066830946978.0637
2025-06-01T00:00:00Z,BITCOIN,104687.50742934884,20432694555.09522,2080467809295.7695
2025-06-02T00:00:00Z,BITCOIN,105710.00593822816,17721500507.53389,2101178071590.9749
2025-06-03T00:00:00Z,BITCOIN,105884.74263221149,26313843058.73954,2104229403094.936
2025-06-04T00:00:00Z,BITCOIN,105434.47745144971,25925661121.080395,2095294001281.4797
2025-06-05T00:00:00Z,BITCOIN,104812.9182188067,25812143562.797962,2083148839111.2068
2025-06-06T00:00:00Z,BITCOIN,101650.7387545425,39711941132.0234,2020294099992.3677
2025-06-07T00:00:00Z,BITCOIN,104409.74967959142,29897390978.090103,2075175500201.4253
2025-06-08T00:00:00Z,BITCOIN,105681.4546141758,17749731308.73042,2100553336902.5076
2025-06-09T00:00:00Z,BITCOIN,105692.24740699006,16044679696.270103,2100654769399.4705
2025-06-10T00:00:00Z,BITCOIN,110261.57485948496,38222993297.50514,2191877481230.9468
2025-06-11T00:00:00Z,BITCOIN,110212.73252109604,36303839182.734825,2189350055406.3333
2025-06-12T00:00:00Z,BITCOIN,108679.9760916168,30338936631.626648,2159529375273.4956
2025-06-13T00:00:00Z,BITCOIN,105979.22902375912,35865159511.38857,2107911943768.2988
2025-06-14T00:00:00Z,BITCOIN,106045.56440819203,49471015505.74361,2107973087547.7922
2025-06-15T00:00:00Z,BITCOIN,105482.90611628917,17916412455.866283,2097486541223.27
2025-06-16T00:00:00Z,BITCOIN,105554.49383061715,16568441852.649668,2098499110552.6216
2025-06-17T00:00:00Z,BITCOIN,106951.2720181497,32095957011.724205,2127895470544.7178
2025-06-18T00:00:00Z,BITCOIN,104683.42479835715,38603212010.889435,2080968120976.949
2025-06-19T00:00:00Z,BITCOIN,104722.695052907,30339326410.154945,2081677732261.6853
2025-06-20T00:00:00Z,BITCOIN,104690.65002458123,18063282658.152298,2081355279873.408
2025-06-21T00:00:00Z,BITCOIN,103290.105144757,30632751225.407444,2054120245608.2085
2025-06-22T00:00:00Z,BITCOIN,101532.5683847329,21644463198.719532,2017415966695.5278
2025-06-23T00:00:00Z,BITCOIN,100852.58264648831,51287142390.02526,2005179769771.7349
2025-06-24T00:00:00Z,BITCOIN,105511.62437933135,50011797128.6837,2097741233586.5918
2025-06-25T00:00:00Z,BITCOIN,105976.06929808448,31704641076.941063,2107110352429.8032
2025-06-26T00:00:00Z,BITCOIN,107238.53045016268,30468274982.034847,2132141147369.0017
2025-06-27T00:00:00Z,BITCOIN,106984.01253775663,24320699663.15122,2127292099754.93
2025-06-28T00:00:00Z,BITCOIN,107078.91560644074,25194306261.888832,2129020567385.9595
2025-06-29T00:00:00Z,BITCOIN,107331.58548463577,8960877693.57604,2134239999929.6584
2025-06-30T00:00:00Z,BITCOIN,108396.61631317894,14881078675.366829,2155183166489.813
2025-07-01T00:00:00Z,BITCOIN,107132.79910701896,22489515582.41552,2130471589191.581
2025-07-02T00:00:00Z,BITCOIN,105613.39974163055,25033160828.30909,2100087563077.9324
2025-07-03T00:00:00Z,BITCOIN,108824.44423167943,36395184773.06136,2163835371770.0977
2025-07-04T00:00:00Z,BITCOIN,109602.20483914016,29892049537.628605,2179664531219.9346
2025-07-05T00:00:00Z,BITCOIN,108040.8919400104,24248906784.57383,2148601712907.3433
2025-07-06T00:00:00Z,BITCOIN,108217.46849992426,10042942280.966904,2152344091389.654
2025-07-07T00:00:00Z,BITCOIN,109215.19771840284,14638669497.351297,2171497503296.0474
2025-07-08T00:00:00Z,BITCOIN,108300.71675785031,25493246475.80407,2153777588647.4504
2025-07-09T00:00:00Z,BITCOIN,108953.19187727802,20488865138.27645,2167049398056.7417
2025-07-10T00:00:00Z,BITCOIN,111327.53054245669,37078460440.66385,2215210888568.426
2025-07-11T00:00:00Z,BITCOIN,115879.65030112496,56204086624.04028,2303292356999.7437
2025-07-12T00:00:00Z,BITCOIN,117571.02510036016,64185145923.88688,2338612196961.7437
2025-07-13T00:00:00Z,BITCOIN,117418.95745007684,24351256098.393543,2335485977830.673
2025-07-14T00:00:00Z,BITCOIN,119117.55666327637,27310851454.97692,2369050366835.5605
2025-07-15T00:00:00Z,BITCOIN,119833.67446712355,68915956378.80447,2383825813673.847
2025-07-16T00:00:00Z,BITCOIN,117678.19493404306,80299520980.2335,2341223394839.9204
2025-07-17T00:00:00Z,BITCOIN,118748.1627367753,50374263848.76278,2363194640209.576
2025-07-18T00:00:00Z,BITCOIN,119445.36520434043,49282617205.72662,2376237382764.3013
2025-07-19T00:00:00Z,BITCOIN,117988.94664455787,58896449260.69391,2347165317624.536
2025-07-20T00:00:00Z,BITCOIN,117901.62655900871,23934511126.349533,2345398337785.541
2025-07-21T00:00:00Z,BITCOIN,117256.9208222684,36702153882.06748,2333757287859.664
2025-07-22T00:00:00Z,BITCOIN,117482.46977767294,46344384345.39471,2337365497467.1313
2025-07-23T00:00:00Z,BITCOIN,119955.79570607653,58939000420.94166,2387516761560.4927
2025-07-24T00:00:00Z,BITCOIN,118629.05588130427,45225685167.61703,2359931875300.5244
2025-07-25T00:00:00Z,BITCOIN,118354.43517438594,51940414419.3327,2354764508342.9937
2025-07-26T00:00:00Z,BITCOIN,117540.80837085741,91617702596.10347,2338855554998.7812
2025-07-27T00:00:00Z,BITCOIN,117959.54234360624,25145925063.881348,2346959472845.027
2025-07-28T00:00:00Z,BITCOIN,119418.91405141471,30220402191.467663,2376524838793.0137
2025-07-29T00:00:00Z,BITCOIN,118003.30201607826,43433742203.62158,2349472897426.4688
2025-07-30T00:00:00Z,BITCOIN,117853.30892863822,42860287143.68828,2345126504020.1143
2025-07-31T00:00:00Z,BITCOIN,117833.24087995925,43054424656.58649,2343717963709.7124
2025-08-01T00:00:00Z,BITCOIN,115700.00243915782,45238249453.35885,2302199162425.1206
2025-08-02T00:00:00Z,BITCOIN,113234.6051343189,65794680822.25255,2253609880959.403
2025-08-03T00:00:00Z,BITCOIN,112554.90232221723,33543439044.09785,2240413983638.112
2025-08-04T00:00:00Z,BITCOIN,114199.10966460757,24689273719.085533,2272802075267.0376
2025-08-05T00:00:00Z,BITCOIN,115138.68613070177,32488023582.82734,2292395156144.1514
2025-08-06T00:00:00Z,BITCOIN,114128.35408881678,37316213251.97167,2271583255077.356
2025-08-07T00:00:00Z,BITCOIN,115022.09576830892,32052509631.058872,2289295036528.6577
2025-08-08T00:00:00Z,BITCOIN,117463.47451085235,38289687095.00489,2337732858703.5435
2025-08-09T00:00:00Z,BITCOIN,116688.36663186055,33017415812.97353,2323026541073.3213
2025-08-10T00:00:00Z,BITCOIN,116510.08393213755,27638785406.21056,2318815857401.68
2025-08-11T00:00:00Z,BITCOIN,119266.92516880555,37157754754.85189,2374097296837.8896
2025-08-12T00:00:00Z,BITCOIN,118773.79960860992,61739781527.95854,2364060561672.9995
2025-08-13T00:00:00Z,BITCOIN,120202.53485503166,46941089789.57991,2392854421745.6157
2025-08-14T00:00:00Z,BITCOIN,123560.99363577305,61818118105.53991,2458895200752.567
2025-08-15T00:00:00Z,BITCOIN,118405.59579823953,73822008367.99681,2360043737045.272
2025-08-16T00:00:00Z,BITCOIN,117339.79190213277,44268714220.021,2335290383260.173
2025-08-17T00:00:00Z,BITCOIN,117501.21653394958,23202714236.542347,2339465736068.208
2025-08-18T00:00:00Z,BITCOIN,117542.83687778088,20906566026.645443,2340648324181.828
2025-08-19T00:00:00Z,BITCOIN,116256.41276740946,47337926940.98573,2313556987528.4634
2025-08-20T00:00:00Z,BITCOIN,112778.34483555844,46156885037.403885,2245419916215.7417
2025-08-21T00:00:00Z,BITCOIN,114252.39755195397,42166369117.006935,2274471285844.184
2025-08-22T00:00:00Z,BITCOIN,112414.39987336512,32048202090.65466,2238121481749.57
2025-08-23T00:00:00Z,BITCOIN,116834.24948202295,50878158870.82928,2326174803320.612
2025-08-24T00:00:00Z,BITCOIN,115359.98346714744,27306719885.257973,2296786080139.701
2025-08-25T00:00:00Z,BITCOIN,113399.54847314971,40682656776.69001,2259663171125.389
2025-08-26T00:00:00Z,BITCOIN,110185.35443900425,52854872363.936554,2194453712375.598
2025-08-27T00:00:00Z,BITCOIN,111842.70999260596,43023800053.0546,2227025695775.593
2025-08-28T00:00:00Z,BITCOIN,111216.08479629169,36957904262.995804,2215255294289.9937
2025-08-29T00:00:00Z,BITCOIN,112525.59740669793,34222495087.206894,2239422945686.892
2025-08-30T00:00:00Z,BITCOIN,108480.30666639366,51702115726.38959,2160278651486.2852
2025-08-31T00:00:00Z,BITCOIN,108781.95727925687,27799981330.792213,2166165747945.1812
2025-09-01T00:00:00Z,BITCOIN,108253.36092385623,26140904019.246822,2155694976689.5986
2025-09-02T00:00:00Z,BITCOIN,109162.68557992298,42999610648.39302,2174100506466.4321
2025-09-03T00:00:00Z,BITCOIN,111190.18209845416,50235464642.845955,2212595221503.454
2025-09-04T00:00:00Z,BITCOIN,111711.51977725117,36406080683.42747,2225365905592.233
2025-09-05T00:00:00Z,BITCOIN,110724.736377486,38708366685.43147,2204051936301.3257
2025-09-06T00:00:00Z,BITCOIN,110662.18112628513,56020470627.40665,2204045604630.5625
2025-09-07T00:00:00Z,BITCOIN,110209.1888247784,19340758702.076332,2195288669199.568
