type,timestamp,value,date
total_volumes,1734134400000,36218321642.49857,2024-12-14T00:00:00Z
total_volumes,1734220800000,28647722345.409325,2024-12-15T00:00:00Z
total_volumes,1734307200000,24816850994.80954,2024-12-16T00:00:00Z
total_volumes,1734393600000,50679799770.94302,2024-12-17T00:00:00Z
total_volumes,1734480000000,32823036037.584606,2024-12-18T00:00:00Z
total_volumes,1734566400000,50734709374.83128,2024-12-19T00:00:00Z
total_volumes,1734652800000,64452959600.863884,2024-12-20T00:00:00Z
total_volumes,1734739200000,72936574193.4554,2024-12-21T00:00:00Z
total_volumes,1734825600000,32479699770.041058,2024-12-22T00:00:00Z
total_volumes,1734912000000,25811397925.979923,2024-12-23T00:00:00Z
total_volumes,1734998400000,35528067791.09896,2024-12-24T00:00:00Z
total_volumes,1735084800000,24085249644.32143,2024-12-25T00:00:00Z
total_volumes,1735171200000,17503804977.00058,2024-12-26T00:00:00Z
total_volumes,1735257600000,21239977785.94795,2024-12-27T00:00:00Z
total_volumes,1735344000000,24582312087.174118,2024-12-28T00:00:00Z
total_volumes,1735430400000,13861298668.649797,2024-12-29T00:00:00Z
total_volumes,1735516800000,11315432322.371536,2024-12-30T00:00:00Z
total_volumes,1735603200000,27664137021.813133,2024-12-31T00:00:00Z
total_volumes,1735689600000,21466394178.61746,2025-01-01T00:00:00Z
total_volumes,1735776000000,13440599794.35101,2025-01-02T00:00:00Z
total_volumes,1735862400000,22683249623.05199,2025-01-03T00:00:00Z
total_volumes,1735948800000,22019312215.306797,2025-01-04T00:00:00Z
total_volumes,1736035200000,15951962220.78043,2025-01-05T00:00:00Z
total_volumes,1736121600000,12542101206.558632,2025-01-06T00:00:00Z
total_volumes,1736208000000,24440100572.59286,2025-01-07T00:00:00Z
total_volumes,1736294400000,32832589510.813023,2025-01-08T00:00:00Z
total_volumes,1736380800000,35080974963.72023,2025-01-09T00:00:00Z
total_volumes,1736467200000,30096896683.041233,2025-01-10T00:00:00Z
total_volumes,1736553600000,26722437003.95787,2025-01-11T00:00:00Z
total_volumes,1736640000000,11047744222.743227,2025-01-12T00:00:00Z
total_volumes,1736726400000,9699706283.258541,2025-01-13T00:00:00Z
total_volumes,1736812800000,41743898872.017,2025-01-14T00:00:00Z
total_volumes,1736899200000,22365842880.809456,2025-01-15T00:00:00Z
total_volumes,1736985600000,23773995063.828526,2025-01-16T00:00:00Z
total_volumes,1737072000000,25012556602.905136,2025-01-17T00:00:00Z
total_volumes,1737158400000,27778832363.7708,2025-01-18T00:00:00Z
total_volumes,1737244800000,32195594202.134895,2025-01-19T00:00:00Z
total_volumes,1737331200000,59678736709.7496,2025-01-20T00:00:00Z
total_volumes,1737417600000,49563768850.78339,2025-01-21T00:00:00Z
total_volumes,1737504000000,33762939512.697853,2025-01-22T00:00:00Z
total_volumes,1737590400000,21782301388.383984,2025-01-23T00:00:00Z
total_volumes,1737676800000,33863218042.431107,2025-01-24T00:00:00Z
total_volumes,1737763200000,25895320216.868122,2025-01-25T00:00:00Z
total_volumes,1737849600000,12706329663.414034,2025-01-26T00:00:00Z
total_volumes,1737936000000,13000445022.22209,2025-01-27T00:00:00Z
total_volumes,1738022400000,41151086046.07612,2025-01-28T00:00:00Z
total_volumes,1738108800000,19807794444.483303,2025-01-29T00:00:00Z
total_volumes,1738195200000,22051422147.78046,2025-01-30T00:00:00Z
total_volumes,1738281600000,19504592311.356525,2025-01-31T00:00:00Z
total_volumes,1738368000000,31441846706.254246,2025-02-01T00:00:00Z
total_volumes,1738454400000,18969060074.552986,2025-02-02T00:00:00Z
total_volumes,1738540800000,38896518795.21238,2025-02-03T00:00:00Z
total_volumes,1738627200000,96588727629.45805,2025-02-04T00:00:00Z
total_volumes,1738713600000,52737830809.63367,2025-02-05T00:00:00Z
total_volumes,1738800000000,30026391038.27177,2025-02-06T00:00:00Z
total_volumes,1738886400000,31349967107.97825,2025-02-07T00:00:00Z
total_volumes,1738972800000,30948837988.08186,2025-02-08T00:00:00Z
total_volumes,1739059200000,16335613332.591795,2025-02-09T00:00:00Z
total_volumes,1739145600000,17155535243.908037,2025-02-10T00:00:00Z
total_volumes,1739232000000,18843420567.42921,2025-02-11T00:00:00Z
total_volumes,1739318400000,21212910085.211273,2025-02-12T00:00:00Z
total_volumes,1739404800000,26503660438.845695,2025-02-13T00:00:00Z
total_volumes,1739491200000,18938191215.29619,2025-02-14T00:00:00Z
total_volumes,1739577600000,17416785872.704834,2025-02-15T00:00:00Z
total_volumes,1739664000000,8896321414.559013,2025-02-16T00:00:00Z
total_volumes,1739750400000,8757895115.47748,2025-02-17T00:00:00Z
total_volumes,1739836800000,24666373348.432693,2025-02-18T00:00:00Z
total_volumes,1739923200000,24353300611.506603,2025-02-19T00:00:00Z
total_volumes,1740009600000,13398586820.912325,2025-02-20T00:00:00Z
total_volumes,1740096000000,14550027648.522171,2025-02-21T00:00:00Z
total_volumes,1740182400000,31770375573.3895,2025-02-22T00:00:00Z
total_volumes,1740268800000,17576653979.14654,2025-02-23T00:00:00Z
total_volumes,1740355200000,21394599890.269897,2025-02-24T00:00:00Z
total_volumes,1740441600000,31014455208.756138,2025-02-25T00:00:00Z
total_volumes,1740528000000,42875934003.323944,2025-02-26T00:00:00Z
total_volumes,1740614400000,28109120496.698666,2025-02-27T00:00:00Z
total_volumes,1740700800000,89259450649.58,2025-02-28T00:00:00Z
total_volumes,1740787200000,32905594283.00643,2025-03-01T00:00:00Z
total_volumes,1740873600000,16103021679.018568,2025-03-02T00:00:00Z
total_volumes,1740960000000,37907412347.33495,2025-03-03T00:00:00Z
total_volumes,1741046400000,33501080617.480988,2025-03-04T00:00:00Z
total_volumes,1741132800000,35524086282.76523,2025-03-05T00:00:00Z
total_volumes,1741219200000,22236307931.758247,2025-03-06T00:00:00Z
total_volumes,1741305600000,19895800679.328133,2025-03-07T00:00:00Z
total_volumes,1741392000000,21716710066.08888,2025-03-08T00:00:00Z
total_volumes,1741478400000,11257666715.795546,2025-03-09T00:00:00Z
total_volumes,1741564800000,17577023963.685375,2025-03-10T00:00:00Z
total_volumes,1741651200000,36577317615.21765,2025-03-11T00:00:00Z
total_volumes,1741737600000,30046602111.893852,2025-03-12T00:00:00Z
total_volumes,1741824000000,24499314730.70381,2025-03-13T00:00:00Z
total_volumes,1741910400000,19212414462.181553,2025-03-14T00:00:00Z
total_volumes,1741996800000,12949972214.265629,2025-03-15T00:00:00Z
total_volumes,1742083200000,6944891086.050841,2025-03-16T00:00:00Z
total_volumes,1742169600000,9486242392.181334,2025-03-17T00:00:00Z
total_volumes,1742256000000,11251166846.249075,2025-03-18T00:00:00Z
total_volumes,1742342400000,10887619567.393353,2025-03-19T00:00:00Z
total_volumes,1742428800000,20374739988.65224,2025-03-20T00:00:00Z
total_volumes,1742515200000,14303790085.616615,2025-03-21T00:00:00Z
total_volumes,1742601600000,9890112887.282015,2025-03-22T00:00:00Z
total_volumes,1742688000000,6195605844.536302,2025-03-23T00:00:00Z
total_volumes,1742774400000,7991413702.677865,2025-03-24T00:00:00Z
total_volumes,1742860800000,15676451247.546822,2025-03-25T00:00:00Z
total_volumes,1742947200000,12563169733.005245,2025-03-26T00:00:00Z
total_volumes,1743033600000,14024859854.906677,2025-03-27T00:00:00Z
total_volumes,1743120000000,12136188059.422693,2025-03-28T00:00:00Z
total_volumes,1743206400000,18419487648.39739,2025-03-29T00:00:00Z
total_volumes,1743292800000,12924117064.878807,2025-03-30T00:00:00Z
total_volumes,1743379200000,10056531345.160347,2025-03-31T00:00:00Z
total_volumes,1743465600000,17022367813.88877,2025-04-01T00:00:00Z
total_volumes,1743552000000,15899367803.5509,2025-04-02T00:00:00Z
total_volumes,1743638400000,23450470660.978283,2025-04-03T00:00:00Z
total_volumes,1743724800000,16999031833.158594,2025-04-04T00:00:00Z
total_volumes,1743811200000,19459233591.298603,2025-04-05T00:00:00Z
total_volumes,1743897600000,6780827627.545529,2025-04-06T00:00:00Z
total_volumes,1743984000000,23485484227.161697,2025-04-07T00:00:00Z
total_volumes,1744070400000,49416724296.56089,2025-04-08T00:00:00Z
total_volumes,1744156800000,22451028357.384758,2025-04-09T00:00:00Z
total_volumes,1744243200000,41589589714.84994,2025-04-10T00:00:00Z
total_volumes,1744329600000,20486375929.10568,2025-04-11T00:00:00Z
total_volumes,1744416000000,14195085224.783228,2025-04-12T00:00:00Z
total_volumes,1744502400000,11756571644.476357,2025-04-13T00:00:00Z
total_volumes,1744588800000,13775001676.60885,2025-04-14T00:00:00Z
total_volumes,1744675200000,15415724739.820591,2025-04-15T00:00:00Z
total_volumes,1744761600000,11786525215.180002,2025-04-16T00:00:00Z
total_volumes,1744848000000,13120084885.866234,2025-04-17T00:00:00Z
total_volumes,1744934400000,9437178720.867388,2025-04-18T00:00:00Z
total_volumes,1745020800000,5254078676.877919,2025-04-19T00:00:00Z
total_volumes,1745107200000,5148626529.402773,2025-04-20T00:00:00Z
total_volumes,1745193600000,6695768150.024456,2025-04-21T00:00:00Z
total_volumes,1745280000000,15275062279.387148,2025-04-22T00:00:00Z
total_volumes,1745366400000,24271980430.95098,2025-04-23T00:00:00Z
total_volumes,1745452800000,22099177230.61867,2025-04-24T00:00:00Z
total_volumes,1745539200000,12923295609.972548,2025-04-25T00:00:00Z
total_volumes,1745625600000,15656748328.784924,2025-04-26T00:00:00Z
total_volumes,1745712000000,10293614895.776522,2025-04-27T00:00:00Z
total_volumes,1745798400000,9632458065.106846,2025-04-28T00:00:00Z
total_volumes,1745884800000,16777384305.88931,2025-04-29T00:00:00Z
total_volumes,1745971200000,13994558644.11867,2025-04-30T00:00:00Z
total_volumes,1746057600000,13644627083.285889,2025-05-01T00:00:00Z
total_volumes,1746144000000,14310565589.052694,2025-05-02T00:00:00Z
total_volumes,1746230400000,11686301446.49476,2025-05-03T00:00:00Z
total_volumes,1746316800000,6704990478.824657,2025-05-04T00:00:00Z
total_volumes,1746403200000,7479845748.828526,2025-05-05T00:00:00Z
total_volumes,1746489600000,10545233503.347864,2025-05-06T00:00:00Z
total_volumes,1746576000000,11950393736.527246,2025-05-07T00:00:00Z
total_volumes,1746662400000,47111217119.49919,2025-05-08T00:00:00Z
total_volumes,1746748800000,35992825075.05399,2025-05-09T00:00:00Z
total_volumes,1746835200000,44566779461.54657,2025-05-10T00:00:00Z
total_volumes,1746921600000,29947910159.02891,2025-05-11T00:00:00Z
total_volumes,1747008000000,26138286410.23315,2025-05-12T00:00:00Z
total_volumes,1747094400000,31524626114.978752,2025-05-13T00:00:00Z
total_volumes,1747180800000,32279895881.637806,2025-05-14T00:00:00Z
total_volumes,1747267200000,28150234190.931705,2025-05-15T00:00:00Z
total_volumes,1747353600000,26211434557.7159,2025-05-16T00:00:00Z
total_volumes,1747440000000,21130441534.96637,2025-05-17T00:00:00Z
total_volumes,1747526400000,17185510890.702347,2025-05-18T00:00:00Z
total_volumes,1747612800000,24797434472.364086,2025-05-19T00:00:00Z
total_volumes,1747699200000,25363871274.82505,2025-05-20T00:00:00Z
total_volumes,1747785600000,22871462735.416794,2025-05-21T00:00:00Z
total_volumes,1747872000000,32697477527.54695,2025-05-22T00:00:00Z
total_volumes,1747958400000,29592612076.505535,2025-05-23T00:00:00Z
total_volumes,1748044800000,30047329191.503662,2025-05-24T00:00:00Z
total_volumes,1748131200000,10744994421.192684,2025-05-25T00:00:00Z
total_volumes,1748217600000,13814697849.726278,2025-05-26T00:00:00Z
total_volumes,1748304000000,13350148034.293623,2025-05-27T00:00:00Z
total_volumes,1748390400000,26434151855.253853,2025-05-28T00:00:00Z
total_volumes,1748476800000,18008588586.284103,2025-05-29T00:00:00Z
total_volumes,1748563200000,27021441335.5195,2025-05-30T00:00:00Z
total_volumes,1748649600000,22927149330.30469,2025-05-31T00:00:00Z
total_volumes,1748736000000,13006751258.18768,2025-06-01T00:00:00Z
total_volumes,1748822400000,11338340571.11249,2025-06-02T00:00:00Z
total_volumes,1748908800000,15623967732.418657,2025-06-03T00:00:00Z
total_volumes,1748995200000,15955008730.338179,2025-06-04T00:00:00Z
total_volumes,1749081600000,16809606446.176416,2025-06-05T00:00:00Z
total_volumes,1749168000000,25849573159.64817,2025-06-06T00:00:00Z
total_volumes,1749254400000,18395107930.47655,2025-06-07T00:00:00Z
total_volumes,1749340800000,9535426814.691927,2025-06-08T00:00:00Z
total_volumes,1749427200000,10206893115.537256,2025-06-09T00:00:00Z
total_volumes,1749513600000,19485734665.28548,2025-06-10T00:00:00Z
total_volumes,1749600000000,38281210143.95115,2025-06-11T00:00:00Z
total_volumes,1749686400000,27369030837.548595,2025-06-12T00:00:00Z
total_volumes,1749772800000,26068993569.969894,2025-06-13T00:00:00Z
total_volumes,1749859200000,38576471746.00814,2025-06-14T00:00:00Z
total_volumes,1749945600000,12077031034.291521,2025-06-15T00:00:00Z
total_volumes,1750032000000,11678912429.510712,2025-06-16T00:00:00Z
total_volumes,1750118400000,24222149649.172424,2025-06-17T00:00:00Z
total_volumes,1750204800000,25926506708.040215,2025-06-18T00:00:00Z
total_volumes,1750291200000,17800721253.243202,2025-06-19T00:00:00Z
total_volumes,1750377600000,10392473841.155851,2025-06-20T00:00:00Z
total_volumes,1750464000000,20482816663.29469,2025-06-21T00:00:00Z
total_volumes,1750550400000,16155611764.84833,2025-06-22T00:00:00Z
total_volumes,1750636800000,28181442532.315876,2025-06-23T00:00:00Z
total_volumes,1750723200000,25494295400.420887,2025-06-24T00:00:00Z
total_volumes,1750809600000,19669025068.963604,2025-06-25T00:00:00Z
total_volumes,1750896000000,15513055665.262428,2025-06-26T00:00:00Z
total_volumes,1750982400000,16271811388.723804,2025-06-27T00:00:00Z
total_volumes,1751068800000,13100825617.816572,2025-06-28T00:00:00Z
total_volumes,1751155200000,5787313890.541637,2025-06-29T00:00:00Z
total_volumes,1751241600000,10236257918.833096,2025-06-30T00:00:00Z
total_volumes,1751328000000,16306915984.938057,2025-07-01T00:00:00Z
total_volumes,1751414400000,12933967031.524443,2025-07-02T00:00:00Z
total_volumes,1751500800000,21862573614.17975,2025-07-03T00:00:00Z
total_volumes,1751587200000,19823369642.62606,2025-07-04T00:00:00Z
total_volumes,1751673600000,16377116416.187033,2025-07-05T00:00:00Z
total_volumes,1751760000000,6801276942.284494,2025-07-06T00:00:00Z
total_volumes,1751846400000,9051659015.949968,2025-07-07T00:00:00Z
total_volumes,1751932800000,15947822897.049152,2025-07-08T00:00:00Z
total_volumes,1752019200000,14750377128.581295,2025-07-09T00:00:00Z
total_volumes,1752105600000,26626246774.244656,2025-07-10T00:00:00Z
total_volumes,1752192000000,39308824585.23128,2025-07-11T00:00:00Z
total_volumes,1752278400000,42455550664.554665,2025-07-12T00:00:00Z
total_volumes,1752364800000,17472135946.60354,2025-07-13T00:00:00Z
total_volumes,1752451200000,18605172049.087772,2025-07-14T00:00:00Z
total_volumes,1752537600000,41336421998.04408,2025-07-15T00:00:00Z
total_volumes,1752624000000,43416230283.76601,2025-07-16T00:00:00Z
total_volumes,1752710400000,54882159731.0286,2025-07-17T00:00:00Z
total_volumes,1752796800000,45678965280.66659,2025-07-18T00:00:00Z
total_volumes,1752883200000,72535524453.98022,2025-07-19T00:00:00Z
total_volumes,1752969600000,27017909119.384834,2025-07-20T00:00:00Z
total_volumes,1753056000000,55175056732.09093,2025-07-21T00:00:00Z
total_volumes,1753142400000,47245582310.60992,2025-07-22T00:00:00Z
total_volumes,1753228800000,52357062545.19388,2025-07-23T00:00:00Z
total_volumes,1753315200000,47655045407.89862,2025-07-24T00:00:00Z
total_volumes,1753401600000,47332291813.01175,2025-07-25T00:00:00Z
total_volumes,1753488000000,48622472830.12327,2025-07-26T00:00:00Z
total_volumes,1753574400000,25352434514.72998,2025-07-27T00:00:00Z
total_volumes,1753660800000,26045280361.31318,2025-07-28T00:00:00Z
total_volumes,1753747200000,38743589826.42135,2025-07-29T00:00:00Z
total_volumes,1753833600000,34923369443.87463,2025-07-30T00:00:00Z
total_volumes,1753920000000,28710848449.745983,2025-07-31T00:00:00Z
total_volumes,1754006400000,31312115686.896267,2025-08-01T00:00:00Z
total_volumes,1754092800000,42431734230.15089,2025-08-02T00:00:00Z
total_volumes,1754179200000,28164675444.895985,2025-08-03T00:00:00Z
total_volumes,1754265600000,18338718249.174084,2025-08-04T00:00:00Z
total_volumes,1754352000000,28536476594.95387,2025-08-05T00:00:00Z
total_volumes,1754438400000,29411744198.367584,2025-08-06T00:00:00Z
total_volumes,1754524800000,23256150904.877857,2025-08-07T00:00:00Z
total_volumes,1754611200000,31981627910.70641,2025-08-08T00:00:00Z
total_volumes,1754697600000,37861934037.3479,2025-08-09T00:00:00Z
total_volumes,1754784000000,37686735734.66866,2025-08-10T00:00:00Z
total_volumes,1754870400000,26481154882.304214,2025-08-11T00:00:00Z
total_volumes,1754956800000,43010572110.88258,2025-08-12T00:00:00Z
total_volumes,1755043200000,52840297700.59488,2025-08-13T00:00:00Z
total_volumes,1755129600000,58870844448.59354,2025-08-14T00:00:00Z
total_volumes,1755216000000,66924319529.18441,2025-08-15T00:00:00Z
total_volumes,1755302400000,50038927770.639565,2025-08-16T00:00:00Z
total_volumes,1755388800000,21104759591.061535,2025-08-17T00:00:00Z
total_volumes,1755475200000,28100356151.382523,2025-08-18T00:00:00Z
total_volumes,1755561600000,43935703176.22011,2025-08-19T00:00:00Z
total_volumes,1755648000000,41626342123.38552,2025-08-20T00:00:00Z
total_volumes,1755734400000,39857177022.84433,2025-08-21T00:00:00Z
total_volumes,1755820800000,21703206731.83165,2025-08-22T00:00:00Z
total_volumes,1755907200000,61856673933.04883,2025-08-23T00:00:00Z
total_volumes,1755993600000,27814037595.094646,2025-08-24T00:00:00Z
total_volumes,1756080000000,41157770217.98017,2025-08-25T00:00:00Z
total_volumes,1756166400000,48217069690.885376,2025-08-26T00:00:00Z
total_volumes,1756252800000,35263906282.176544,2025-08-27T00:00:00Z
total_volumes,1756339200000,35898825608.295586,2025-08-28T00:00:00Z
total_volumes,1756425600000,29189873860.227936,2025-08-29T00:00:00Z
total_volumes,1756512000000,38006835596.328514,2025-08-30T00:00:00Z
total_volumes,1756598400000,19199178188.100254,2025-08-31T00:00:00Z
total_volumes,1756684800000,22269795530.723904,2025-09-01T00:00:00Z
total_volumes,1756771200000,31725195638.84437,2025-09-02T00:00:00Z
total_volumes,1756857600000,32990260980.341236,2025-09-03T00:00:00Z
total_volumes,1756944000000,30818352470.84173,2025-09-04T00:00:00Z
total_volumes,1757030400000,29893273380.076374,2025-09-05T00:00:00Z
total_volumes,1757116800000,37950930494.82325,2025-09-06T00:00:00Z
total_volumes,1757203200000,14497961323.191992,2025-09-07T00:00:00Z
total_volumes,1757289600000,14920604279.616674,2025-09-08T00:00:00Z
total_volumes,1757376000000,26393884729.75394,2025-09-09T00:00:00Z
total_volumes,1757462400000,28408982228.170376,2025-09-10T00:00:00Z
total_volumes,1757548800000,34848418445.62599,2025-09-11T00:00:00Z
total_volumes,1757635200000,33593064568.960487,2025-09-12T00:00:00Z
total_volumes,1757721600000,39138140052.58744,2025-09-13T00:00:00Z
total_volumes,1757808000000,30452117451.68358,2025-09-14T00:00:00Z
total_volumes,1757894400000,23827529566.903904,2025-09-15T00:00:00Z
total_volumes,1757980800000,33863743706.690956,2025-09-16T00:00:00Z
total_volumes,1758067200000,28053763147.05997,2025-09-17T00:00:00Z
total_volumes,1758153600000,41727122821.76891,2025-09-18T00:00:00Z
total_volumes,1758240000000,29381752919.13096,2025-09-19T00:00:00Z
total_volumes,1758326400000,28156319659.26727,2025-09-20T00:00:00Z
total_volumes,1758412800000,14314030981.454111,2025-09-21T00:00:00Z
total_volumes,1758499200000,15910684640.581882,2025-09-22T00:00:00Z
total_volumes,1758585600000,52988093949.58233,2025-09-23T00:00:00Z
total_volumes,1758672000000,29902684711.810097,2025-09-24T00:00:00Z
total_volumes,1758758400000,29988924904.58222,2025-09-25T00:00:00Z
total_volumes,1758844800000,63461265827.195854,2025-09-26T00:00:00Z
total_volumes,1758931200000,43443403793.85234,2025-09-27T00:00:00Z
total_volumes,1759017600000,17011629273.367075,2025-09-28T00:00:00Z
total_volumes,1759104000000,21656522951.624653,2025-09-29T00:00:00Z
total_volumes,1759190400000,34604598514.675,2025-09-30T00:00:00Z
total_volumes,1759276800000,34013325290.49775,2025-10-01T00:00:00Z
total_volumes,1759363200000,42741046618.56157,2025-10-02T00:00:00Z
total_volumes,1759449600000,41104321433.11955,2025-10-03T00:00:00Z
total_volumes,1759536000000,45970576945.09693,2025-10-04T00:00:00Z
total_volumes,1759622400000,20597928707.86516,2025-10-05T00:00:00Z
total_volumes,1759708800000,40355486904.311195,2025-10-06T00:00:00Z
total_volumes,1759795200000,41164885082.65789,2025-10-07T00:00:00Z
total_volumes,1759881600000,49804861778.9329,2025-10-08T00:00:00Z
total_volumes,1759968000000,36623453162.8216,2025-10-09T00:00:00Z
total_volumes,1760054400000,42731695438.879875,2025-10-10T00:00:00Z
total_volumes,1760140800000,90784076986.425,2025-10-11T00:00:00Z
total_volumes,1760227200000,54140013164.198265,2025-10-12T00:00:00Z
total_volumes,1760313600000,57642806541.61372,2025-10-13T00:00:00Z
total_volumes,1760400000000,46426992105.166855,2025-10-14T00:00:00Z
total_volumes,1760486400000,62876294833.97642,2025-10-15T00:00:00Z
total_volumes,1760572800000,44806571765.16941,2025-10-16T00:00:00Z
total_volumes,1760659200000,44673230678.7307,2025-10-17T00:00:00Z
total_volumes,1760745600000,52519500424.67195,2025-10-18T00:00:00Z
total_volumes,1760832000000,19845543405.385517,2025-10-19T00:00:00Z
total_volumes,1760918400000,29233928200.2202,2025-10-20T00:00:00Z
total_volumes,1761004800000,35767064768.00727,2025-10-21T00:00:00Z
total_volumes,1761091200000,46069514674.15889,2025-10-22T00:00:00Z
total_volumes,1761177600000,41712359613.706055,2025-10-23T00:00:00Z
total_volumes,1761264000000,32116755772.61905,2025-10-24T00:00:00Z
total_volumes,1761350400000,30026152396.570248,2025-10-25T00:00:00Z
total_volumes,1761436800000,12389144280.82482,2025-10-26T00:00:00Z
total_volumes,1761523200000,25813518444.008472,2025-10-27T00:00:00Z
total_volumes,1761609600000,36948961061.03095,2025-10-28T00:00:00Z
total_volumes,1761696000000,35659878225.70066,2025-10-29T00:00:00Z
total_volumes,1761782400000,33522381291.769722,2025-10-30T00:00:00Z
total_volumes,1761868800000,36685058456.47925,2025-10-31T00:00:00Z
total_volumes,1761955200000,32814597904.07948,2025-11-01T00:00:00Z
total_volumes,1762041600000,12518543682.642963,2025-11-02T00:00:00Z
total_volumes,1762128000000,15511617607.50217,2025-11-03T00:00:00Z
total_volumes,1762214400000,47914058739.68866,2025-11-04T00:00:00Z
total_volumes,1762300800000,68784285690.87129,2025-11-05T00:00:00Z
total_volumes,1762387200000,44374527842.85683,2025-11-06T00:00:00Z
total_volumes,1762473600000,33880974985.82207,2025-11-07T00:00:00Z
total_volumes,1762560000000,38972602140.84989,2025-11-08T00:00:00Z
total_volumes,1762646400000,20876971421.901554,2025-11-09T00:00:00Z
total_volumes,1762732800000,25994213654.36895,2025-11-10T00:00:00Z
total_volumes,1762819200000,31866555691.672695,2025-11-11T00:00:00Z
total_volumes,1762905600000,36501187500.23736,2025-11-12T00:00:00Z
total_volumes,1762992000000,31722707429.919136,2025-11-13T00:00:00Z
total_volumes,1763078400000,47957135381.43061,2025-11-14T00:00:00Z
total_volumes,1763164800000,45035057857.22528,2025-11-15T00:00:00Z
total_volumes,1763251200000,19159039393.797318,2025-11-16T00:00:00Z
total_volumes,1763337600000,30332766567.569996,2025-11-17T00:00:00Z
total_volumes,1763424000000,39723178401.3899,2025-11-18T00:00:00Z
total_volumes,1763510400000,40531057646.65946,2025-11-19T00:00:00Z
total_volumes,1763596800000,39173261740.03148,2025-11-20T00:00:00Z
total_volumes,1763683200000,41625324784.96392,2025-11-21T00:00:00Z
total_volumes,1763769600000,49920072209.17851,2025-11-22T00:00:00Z
total_volumes,1763856000000,15277324087.122278,2025-11-23T00:00:00Z
total_volumes,1763942400000,20170660685.078762,2025-11-24T00:00:00Z
total_volumes,1764028800000,32699089921.17828,2025-11-25T00:00:00Z
total_volumes,1764115200000,23359001752.780495,2025-11-26T00:00:00Z
total_volumes,1764201600000,21096541004.26908,2025-11-27T00:00:00Z
total_volumes,1764288000000,16563145331.437607,2025-11-28T00:00:00Z
total_volumes,1764374400000,20184482703.163284,2025-11-29T00:00:00Z
total_volumes,1764460800000,12634811464.603792,2025-11-30T00:00:00Z
total_volumes,1764547200000,11969903297.072994,2025-12-01T00:00:00Z
total_volumes,1764629130000,37499898531.88165,2025-12-01T22:45:30Z
